Metro,Type,Month,Dimension,Measure,Value,YoY
Los Angeles,Company Size,2018-10,1001-5000,Median Base Pay,61007,
Los Angeles,Company Size,2018-10,<51,Median Base Pay,55223,
Los Angeles,Company Size,2018-10,201-500,Median Base Pay,58763,
Los Angeles,Company Size,2018-10,5000+,Median Base Pay,61748,
Los Angeles,Company Size,2018-10,501-1000,Median Base Pay,59419,
Los Angeles,Company Size,2018-10,51-200,Median Base Pay,57508,
Chicago,Company Size,2018-10,1001-5000,Median Base Pay,56796,
Chicago,Company Size,2018-10,<51,Median Base Pay,51411,
Chicago,Company Size,2018-10,201-500,Median Base Pay,54707,
Chicago,Company Size,2018-10,5000+,Median Base Pay,57486,
Chicago,Company Size,2018-10,501-1000,Median Base Pay,55318,
Chicago,Company Size,2018-10,51-200,Median Base Pay,53538,
Houston,Company Size,2018-10,1001-5000,Median Base Pay,55745,
Houston,Company Size,2018-10,<51,Median Base Pay,50459,
Houston,Company Size,2018-10,201-500,Median Base Pay,53694,
Houston,Company Size,2018-10,5000+,Median Base Pay,56422,
Houston,Company Size,2018-10,501-1000,Median Base Pay,54293,
Houston,Company Size,2018-10,51-200,Median Base Pay,52547,
Washington DC,Company Size,2018-10,1001-5000,Median Base Pay,60798,
Washington DC,Company Size,2018-10,<51,Median Base Pay,55034,
Washington DC,Company Size,2018-10,201-500,Median Base Pay,58561,
Washington DC,Company Size,2018-10,5000+,Median Base Pay,61536,
Washington DC,Company Size,2018-10,501-1000,Median Base Pay,59215,
Washington DC,Company Size,2018-10,51-200,Median Base Pay,57310,
Philadelphia,Company Size,2018-10,1001-5000,Median Base Pay,55103,
Philadelphia,Company Size,2018-10,<51,Median Base Pay,49879,
Philadelphia,Company Size,2018-10,201-500,Median Base Pay,53076,
Philadelphia,Company Size,2018-10,5000+,Median Base Pay,55773,
Philadelphia,Company Size,2018-10,501-1000,Median Base Pay,53669,
Philadelphia,Company Size,2018-10,51-200,Median Base Pay,51943,
Atlanta,Company Size,2018-10,1001-5000,Median Base Pay,54631,
Atlanta,Company Size,2018-10,<51,Median Base Pay,49451,
Atlanta,Company Size,2018-10,201-500,Median Base Pay,52621,
Atlanta,Company Size,2018-10,5000+,Median Base Pay,55295,
Atlanta,Company Size,2018-10,501-1000,Median Base Pay,53209,
Atlanta,Company Size,2018-10,51-200,Median Base Pay,51497,
Boston,Company Size,2018-10,1001-5000,Median Base Pay,61044,
Boston,Company Size,2018-10,<51,Median Base Pay,55256,
Boston,Company Size,2018-10,201-500,Median Base Pay,58798,
Boston,Company Size,2018-10,5000+,Median Base Pay,61785,
Boston,Company Size,2018-10,501-1000,Median Base Pay,59455,
Boston,Company Size,2018-10,51-200,Median Base Pay,57543,
San Francisco,Company Size,2018-10,1001-5000,Median Base Pay,70614,
San Francisco,Company Size,2018-10,<51,Median Base Pay,63919,
San Francisco,Company Size,2018-10,201-500,Median Base Pay,68016,
San Francisco,Company Size,2018-10,5000+,Median Base Pay,71471,
San Francisco,Company Size,2018-10,501-1000,Median Base Pay,68775,
San Francisco,Company Size,2018-10,51-200,Median Base Pay,66563,
Seattle,Company Size,2018-10,1001-5000,Median Base Pay,62307,
Seattle,Company Size,2018-10,<51,Median Base Pay,56399,
Seattle,Company Size,2018-10,201-500,Median Base Pay,60014,
Seattle,Company Size,2018-10,5000+,Median Base Pay,63064,
Seattle,Company Size,2018-10,501-1000,Median Base Pay,60685,
Seattle,Company Size,2018-10,51-200,Median Base Pay,58733,
National,Industry,2018-10,Accounting & Legal,Median Base Pay,53256,
National,Industry,2018-10,Aerospace & Defense,Median Base Pay,54933,
National,Industry,2018-10,Architecture & Civil Engineering,Median Base Pay,52777,
National,Industry,2018-10,Arts & Entertainment,Median Base Pay,46190,
National,Industry,2018-10,Automotive,Median Base Pay,47826,
National,Industry,2018-10,Banking & Financial Services,Median Base Pay,52050,
National,Industry,2018-10,Beauty & Fitness,Median Base Pay,46498,
National,Industry,2018-10,Biotech & Pharmaceuticals,Median Base Pay,54967,
National,Industry,2018-10,Business Services,Median Base Pay,49749,
National,Industry,2018-10,Computer Software & Hardware,Median Base Pay,53518,
National,Industry,2018-10,Construction,Median Base Pay,51719,
National,Industry,2018-10,Consulting,Median Base Pay,53293,
National,Industry,2018-10,Consumer Electronics,Median Base Pay,47101,
National,Industry,2018-10,Consumer Services,Median Base Pay,47041,
National,Industry,2018-10,Education & Schools,Median Base Pay,48237,
National,Industry,2018-10,Energy & Utilities,Median Base Pay,56346,
National,Industry,2018-10,Facilities,Median Base Pay,49122,
National,Industry,2018-10,Farming & Agriculture,Median Base Pay,50883,
National,Industry,2018-10,Government,Median Base Pay,51860,
National,Industry,2018-10,Health Care & Hospitals,Median Base Pay,50804,
National,Industry,2018-10,Information Technology,Median Base Pay,51705,
National,Industry,2018-10,Insurance,Median Base Pay,51579,
National,Industry,2018-10,Internet & Tech,Median Base Pay,53508,
National,Industry,2018-10,Manufacturing,Median Base Pay,52789,
National,Industry,2018-10,Marketing & Advertising,Median Base Pay,49301,
National,Industry,2018-10,Media & Publishing,Median Base Pay,49986,
National,Industry,2018-10,Nonprofit,Median Base Pay,47945,
National,Industry,2018-10,Private Security,Median Base Pay,47296,
National,Industry,2018-10,Real Estate,Median Base Pay,49990,
National,Industry,2018-10,Recruiting & Staffing,Median Base Pay,48896,
National,Industry,2018-10,Restaurants & Bars,Median Base Pay,47013,
National,Industry,2018-10,Retail,Median Base Pay,47464,
National,Industry,2018-10,Supermarkets,Median Base Pay,48502,
National,Industry,2018-10,Telecommunications,Median Base Pay,50221,
National,Industry,2018-10,Transportation & Logistics,Median Base Pay,50848,
National,Industry,2018-10,Travel & Tourism,Median Base Pay,48170,
National,Industry,2018-10,Wholesale,Median Base Pay,50547,
New York City,Industry,2018-10,Accounting & Legal,Median Base Pay,63789,
New York City,Industry,2018-10,Aerospace & Defense,Median Base Pay,65797,
New York City,Industry,2018-10,Architecture & Civil Engineering,Median Base Pay,63216,
New York City,Industry,2018-10,Arts & Entertainment,Median Base Pay,55325,
New York City,Industry,2018-10,Automotive,Median Base Pay,57285,
New York City,Industry,2018-10,Banking & Financial Services,Median Base Pay,62345,
New York City,Industry,2018-10,Beauty & Fitness,Median Base Pay,55695,
New York City,Industry,2018-10,Biotech & Pharmaceuticals,Median Base Pay,65839,
New York City,Industry,2018-10,Business Services,Median Base Pay,59589,
New York City,Industry,2018-10,Computer Software & Hardware,Median Base Pay,64103,
New York City,Industry,2018-10,Construction,Median Base Pay,61948,
New York City,Industry,2018-10,Consulting,Median Base Pay,63833,
New York City,Industry,2018-10,Consumer Electronics,Median Base Pay,56417,
New York City,Industry,2018-10,Consumer Services,Median Base Pay,56344,
New York City,Industry,2018-10,Education & Schools,Median Base Pay,57778,
New York City,Industry,2018-10,Energy & Utilities,Median Base Pay,67490,
New York City,Industry,2018-10,Facilities,Median Base Pay,58837,
New York City,Industry,2018-10,Farming & Agriculture,Median Base Pay,60947,
New York City,Industry,2018-10,Government,Median Base Pay,62117,
New York City,Industry,2018-10,Health Care & Hospitals,Median Base Pay,60853,
New York City,Industry,2018-10,Information Technology,Median Base Pay,61932,
New York City,Industry,2018-10,Insurance,Median Base Pay,61780,
New York City,Industry,2018-10,Internet & Tech,Median Base Pay,64091,
New York City,Industry,2018-10,Manufacturing,Median Base Pay,63230,
New York City,Industry,2018-10,Marketing & Advertising,Median Base Pay,59052,
New York City,Industry,2018-10,Media & Publishing,Median Base Pay,59872,
New York City,Industry,2018-10,Nonprofit,Median Base Pay,57427,
New York City,Industry,2018-10,Private Security,Median Base Pay,56651,
New York City,Industry,2018-10,Real Estate,Median Base Pay,59878,
New York City,Industry,2018-10,Recruiting & Staffing,Median Base Pay,58567,
New York City,Industry,2018-10,Restaurants & Bars,Median Base Pay,56311,
New York City,Industry,2018-10,Retail,Median Base Pay,56852,
New York City,Industry,2018-10,Supermarkets,Median Base Pay,58095,
New York City,Industry,2018-10,Telecommunications,Median Base Pay,60153,
New York City,Industry,2018-10,Transportation & Logistics,Median Base Pay,60905,
New York City,Industry,2018-10,Travel & Tourism,Median Base Pay,57697,
New York City,Industry,2018-10,Wholesale,Median Base Pay,60544,
Los Angeles,Industry,2018-10,Accounting & Legal,Median Base Pay,61782,
Los Angeles,Industry,2018-10,Aerospace & Defense,Median Base Pay,63727,
Los Angeles,Industry,2018-10,Architecture & Civil Engineering,Median Base Pay,61227,
Los Angeles,Industry,2018-10,Arts & Entertainment,Median Base Pay,53585,
Los Angeles,Industry,2018-10,Automotive,Median Base Pay,55483,
Los Angeles,Industry,2018-10,Banking & Financial Services,Median Base Pay,60384,
Los Angeles,Industry,2018-10,Beauty & Fitness,Median Base Pay,53943,
Los Angeles,Industry,2018-10,Biotech & Pharmaceuticals,Median Base Pay,63768,
Los Angeles,Industry,2018-10,Business Services,Median Base Pay,57714,
Los Angeles,Industry,2018-10,Computer Software & Hardware,Median Base Pay,62087,
Los Angeles,Industry,2018-10,Construction,Median Base Pay,60000,
Los Angeles,Industry,2018-10,Consulting,Median Base Pay,61825,
Los Angeles,Industry,2018-10,Consumer Electronics,Median Base Pay,54642,
Los Angeles,Industry,2018-10,Consumer Services,Median Base Pay,54572,
Los Angeles,Industry,2018-10,Education & Schools,Median Base Pay,55960,
Los Angeles,Industry,2018-10,Energy & Utilities,Median Base Pay,65367,
Los Angeles,Industry,2018-10,Facilities,Median Base Pay,56986,
Los Angeles,Industry,2018-10,Farming & Agriculture,Median Base Pay,59030,
Los Angeles,Industry,2018-10,Government,Median Base Pay,60163,
Los Angeles,Industry,2018-10,Health Care & Hospitals,Median Base Pay,58938,
Los Angeles,Industry,2018-10,Information Technology,Median Base Pay,59983,
Los Angeles,Industry,2018-10,Insurance,Median Base Pay,59837,
Los Angeles,Industry,2018-10,Internet & Tech,Median Base Pay,62075,
Los Angeles,Industry,2018-10,Manufacturing,Median Base Pay,61241,
Los Angeles,Industry,2018-10,Marketing & Advertising,Median Base Pay,57194,
Los Angeles,Industry,2018-10,Media & Publishing,Median Base Pay,57989,
Los Angeles,Industry,2018-10,Nonprofit,Median Base Pay,55621,
Los Angeles,Industry,2018-10,Private Security,Median Base Pay,54869,
Los Angeles,Industry,2018-10,Real Estate,Median Base Pay,57994,
Los Angeles,Industry,2018-10,Recruiting & Staffing,Median Base Pay,56725,
Los Angeles,Industry,2018-10,Restaurants & Bars,Median Base Pay,54540,
Los Angeles,Industry,2018-10,Retail,Median Base Pay,55063,
Los Angeles,Industry,2018-10,Supermarkets,Median Base Pay,56268,
Los Angeles,Industry,2018-10,Telecommunications,Median Base Pay,58261,
Los Angeles,Industry,2018-10,Transportation & Logistics,Median Base Pay,58989,
Los Angeles,Industry,2018-10,Travel & Tourism,Median Base Pay,55882,
Los Angeles,Industry,2018-10,Wholesale,Median Base Pay,58639,
Chicago,Industry,2018-10,Accounting & Legal,Median Base Pay,57518,
Chicago,Industry,2018-10,Aerospace & Defense,Median Base Pay,59329,
Chicago,Industry,2018-10,Architecture & Civil Engineering,Median Base Pay,57001,
Chicago,Industry,2018-10,Arts & Entertainment,Median Base Pay,49886,
Chicago,Industry,2018-10,Automotive,Median Base Pay,51653,
Chicago,Industry,2018-10,Banking & Financial Services,Median Base Pay,56216,
Chicago,Industry,2018-10,Beauty & Fitness,Median Base Pay,50219,
Chicago,Industry,2018-10,Biotech & Pharmaceuticals,Median Base Pay,59366,
Chicago,Industry,2018-10,Business Services,Median Base Pay,53730,
Chicago,Industry,2018-10,Computer Software & Hardware,Median Base Pay,57801,
Chicago,Industry,2018-10,Construction,Median Base Pay,55858,
Chicago,Industry,2018-10,Consulting,Median Base Pay,57558,
Chicago,Industry,2018-10,Consumer Electronics,Median Base Pay,50870,
Chicago,Industry,2018-10,Consumer Services,Median Base Pay,50805,
Chicago,Industry,2018-10,Education & Schools,Median Base Pay,52098,
Chicago,Industry,2018-10,Energy & Utilities,Median Base Pay,60855,
Chicago,Industry,2018-10,Facilities,Median Base Pay,53052,
Chicago,Industry,2018-10,Farming & Agriculture,Median Base Pay,54955,
Chicago,Industry,2018-10,Government,Median Base Pay,56010,
Chicago,Industry,2018-10,Health Care & Hospitals,Median Base Pay,54870,
Chicago,Industry,2018-10,Information Technology,Median Base Pay,55843,
Chicago,Industry,2018-10,Insurance,Median Base Pay,55707,
Chicago,Industry,2018-10,Internet & Tech,Median Base Pay,57790,
Chicago,Industry,2018-10,Manufacturing,Median Base Pay,57014,
Chicago,Industry,2018-10,Marketing & Advertising,Median Base Pay,53246,
Chicago,Industry,2018-10,Media & Publishing,Median Base Pay,53986,
Chicago,Industry,2018-10,Nonprofit,Median Base Pay,51782,
Chicago,Industry,2018-10,Private Security,Median Base Pay,51081,
Chicago,Industry,2018-10,Real Estate,Median Base Pay,53991,
Chicago,Industry,2018-10,Recruiting & Staffing,Median Base Pay,52809,
Chicago,Industry,2018-10,Restaurants & Bars,Median Base Pay,50775,
Chicago,Industry,2018-10,Retail,Median Base Pay,51263,
Chicago,Industry,2018-10,Supermarkets,Median Base Pay,52384,
Chicago,Industry,2018-10,Telecommunications,Median Base Pay,54240,
Chicago,Industry,2018-10,Transportation & Logistics,Median Base Pay,54917,
Chicago,Industry,2018-10,Travel & Tourism,Median Base Pay,52025,
Chicago,Industry,2018-10,Wholesale,Median Base Pay,54592,
Houston,Industry,2018-10,Accounting & Legal,Median Base Pay,56453,
Houston,Industry,2018-10,Aerospace & Defense,Median Base Pay,58230,
Houston,Industry,2018-10,Architecture & Civil Engineering,Median Base Pay,55945,
Houston,Industry,2018-10,Arts & Entertainment,Median Base Pay,48962,
Houston,Industry,2018-10,Automotive,Median Base Pay,50697,
Houston,Industry,2018-10,Banking & Financial Services,Median Base Pay,55175,
Houston,Industry,2018-10,Beauty & Fitness,Median Base Pay,49290,
Houston,Industry,2018-10,Biotech & Pharmaceuticals,Median Base Pay,58267,
Houston,Industry,2018-10,Business Services,Median Base Pay,52735,
Houston,Industry,2018-10,Computer Software & Hardware,Median Base Pay,56731,
Houston,Industry,2018-10,Construction,Median Base Pay,54824,
Houston,Industry,2018-10,Consulting,Median Base Pay,56492,
Houston,Industry,2018-10,Consumer Electronics,Median Base Pay,49928,
Houston,Industry,2018-10,Consumer Services,Median Base Pay,49864,
Houston,Industry,2018-10,Education & Schools,Median Base Pay,51133,
Houston,Industry,2018-10,Energy & Utilities,Median Base Pay,59728,
Houston,Industry,2018-10,Facilities,Median Base Pay,52070,
Houston,Industry,2018-10,Farming & Agriculture,Median Base Pay,53938,
Houston,Industry,2018-10,Government,Median Base Pay,54973,
Houston,Industry,2018-10,Health Care & Hospitals,Median Base Pay,53854,
Houston,Industry,2018-10,Information Technology,Median Base Pay,54809,
Houston,Industry,2018-10,Insurance,Median Base Pay,54675,
Houston,Industry,2018-10,Internet & Tech,Median Base Pay,56720,
Houston,Industry,2018-10,Manufacturing,Median Base Pay,55958,
Houston,Industry,2018-10,Marketing & Advertising,Median Base Pay,52260,
Houston,Industry,2018-10,Media & Publishing,Median Base Pay,52986,
Houston,Industry,2018-10,Nonprofit,Median Base Pay,50823,
Houston,Industry,2018-10,Private Security,Median Base Pay,50135,
Houston,Industry,2018-10,Real Estate,Median Base Pay,52991,
Houston,Industry,2018-10,Recruiting & Staffing,Median Base Pay,51831,
Houston,Industry,2018-10,Restaurants & Bars,Median Base Pay,49835,
Houston,Industry,2018-10,Retail,Median Base Pay,50313,
Houston,Industry,2018-10,Supermarkets,Median Base Pay,51414,
Houston,Industry,2018-10,Telecommunications,Median Base Pay,53235,
Houston,Industry,2018-10,Transportation & Logistics,Median Base Pay,53900,
Houston,Industry,2018-10,Travel & Tourism,Median Base Pay,51061,
Houston,Industry,2018-10,Wholesale,Median Base Pay,53581,
Washington DC,Industry,2018-10,Accounting & Legal,Median Base Pay,61570,
Washington DC,Industry,2018-10,Aerospace & Defense,Median Base Pay,63509,
Washington DC,Industry,2018-10,Architecture & Civil Engineering,Median Base Pay,61017,
Washington DC,Industry,2018-10,Arts & Entertainment,Median Base Pay,53401,
Washington DC,Industry,2018-10,Automotive,Median Base Pay,55292,
Washington DC,Industry,2018-10,Banking & Financial Services,Median Base Pay,60177,
Washington DC,Industry,2018-10,Beauty & Fitness,Median Base Pay,53758,
Washington DC,Industry,2018-10,Biotech & Pharmaceuticals,Median Base Pay,63549,
Washington DC,Industry,2018-10,Business Services,Median Base Pay,57516,
Washington DC,Industry,2018-10,Computer Software & Hardware,Median Base Pay,61874,
Washington DC,Industry,2018-10,Construction,Median Base Pay,59793,
Washington DC,Industry,2018-10,Consulting,Median Base Pay,61613,
Washington DC,Industry,2018-10,Consumer Electronics,Median Base Pay,54454,
Washington DC,Industry,2018-10,Consumer Services,Median Base Pay,54385,
Washington DC,Industry,2018-10,Education & Schools,Median Base Pay,55768,
Washington DC,Industry,2018-10,Energy & Utilities,Median Base Pay,65143,
Washington DC,Industry,2018-10,Facilities,Median Base Pay,56790,
Washington DC,Industry,2018-10,Farming & Agriculture,Median Base Pay,58827,
Washington DC,Industry,2018-10,Government,Median Base Pay,59956,
Washington DC,Industry,2018-10,Health Care & Hospitals,Median Base Pay,58736,
Washington DC,Industry,2018-10,Information Technology,Median Base Pay,59777,
Washington DC,Industry,2018-10,Insurance,Median Base Pay,59631,
Washington DC,Industry,2018-10,Internet & Tech,Median Base Pay,61862,
Washington DC,Industry,2018-10,Manufacturing,Median Base Pay,61031,
Washington DC,Industry,2018-10,Marketing & Advertising,Median Base Pay,56997,
Washington DC,Industry,2018-10,Media & Publishing,Median Base Pay,57790,
Washington DC,Industry,2018-10,Nonprofit,Median Base Pay,55430,
Washington DC,Industry,2018-10,Private Security,Median Base Pay,54680,
Washington DC,Industry,2018-10,Real Estate,Median Base Pay,57795,
Washington DC,Industry,2018-10,Recruiting & Staffing,Median Base Pay,56530,
Washington DC,Industry,2018-10,Restaurants & Bars,Median Base Pay,54352,
Washington DC,Industry,2018-10,Retail,Median Base Pay,54874,
Washington DC,Industry,2018-10,Supermarkets,Median Base Pay,56074,
Washington DC,Industry,2018-10,Telecommunications,Median Base Pay,58061,
Washington DC,Industry,2018-10,Transportation & Logistics,Median Base Pay,58786,
Washington DC,Industry,2018-10,Travel & Tourism,Median Base Pay,55690,
Washington DC,Industry,2018-10,Wholesale,Median Base Pay,58438,
Philadelphia,Industry,2018-10,Accounting & Legal,Median Base Pay,55803,
Philadelphia,Industry,2018-10,Aerospace & Defense,Median Base Pay,57560,
Philadelphia,Industry,2018-10,Architecture & Civil Engineering,Median Base Pay,55302,
Philadelphia,Industry,2018-10,Arts & Entertainment,Median Base Pay,48399,
Philadelphia,Industry,2018-10,Automotive,Median Base Pay,50113,
Philadelphia,Industry,2018-10,Banking & Financial Services,Median Base Pay,54540,
Philadelphia,Industry,2018-10,Beauty & Fitness,Median Base Pay,48723,
Philadelphia,Industry,2018-10,Biotech & Pharmaceuticals,Median Base Pay,57597,
Philadelphia,Industry,2018-10,Business Services,Median Base Pay,52129,
Philadelphia,Industry,2018-10,Computer Software & Hardware,Median Base Pay,56078,
Philadelphia,Industry,2018-10,Construction,Median Base Pay,54193,
Philadelphia,Industry,2018-10,Consulting,Median Base Pay,55842,
Philadelphia,Industry,2018-10,Consumer Electronics,Median Base Pay,49354,
Philadelphia,Industry,2018-10,Consumer Services,Median Base Pay,49291,
Philadelphia,Industry,2018-10,Education & Schools,Median Base Pay,50545,
Philadelphia,Industry,2018-10,Energy & Utilities,Median Base Pay,59041,
Philadelphia,Industry,2018-10,Facilities,Median Base Pay,51471,
Philadelphia,Industry,2018-10,Farming & Agriculture,Median Base Pay,53317,
Philadelphia,Industry,2018-10,Government,Median Base Pay,54340,
Philadelphia,Industry,2018-10,Health Care & Hospitals,Median Base Pay,53235,
Philadelphia,Industry,2018-10,Information Technology,Median Base Pay,54178,
Philadelphia,Industry,2018-10,Insurance,Median Base Pay,54046,
Philadelphia,Industry,2018-10,Internet & Tech,Median Base Pay,56068,
Philadelphia,Industry,2018-10,Manufacturing,Median Base Pay,55314,
Philadelphia,Industry,2018-10,Marketing & Advertising,Median Base Pay,51659,
Philadelphia,Industry,2018-10,Media & Publishing,Median Base Pay,52377,
Philadelphia,Industry,2018-10,Nonprofit,Median Base Pay,50238,
Philadelphia,Industry,2018-10,Private Security,Median Base Pay,49559,
Philadelphia,Industry,2018-10,Real Estate,Median Base Pay,52382,
Philadelphia,Industry,2018-10,Recruiting & Staffing,Median Base Pay,51235,
Philadelphia,Industry,2018-10,Restaurants & Bars,Median Base Pay,49262,
Philadelphia,Industry,2018-10,Retail,Median Base Pay,49735,
Philadelphia,Industry,2018-10,Supermarkets,Median Base Pay,50822,
Philadelphia,Industry,2018-10,Telecommunications,Median Base Pay,52623,
Philadelphia,Industry,2018-10,Transportation & Logistics,Median Base Pay,53280,
Philadelphia,Industry,2018-10,Travel & Tourism,Median Base Pay,50474,
Philadelphia,Industry,2018-10,Wholesale,Median Base Pay,52964,
Atlanta,Industry,2018-10,Accounting & Legal,Median Base Pay,55325,
Atlanta,Industry,2018-10,Aerospace & Defense,Median Base Pay,57067,
Atlanta,Industry,2018-10,Architecture & Civil Engineering,Median Base Pay,54828,
Atlanta,Industry,2018-10,Arts & Entertainment,Median Base Pay,47984,
Atlanta,Industry,2018-10,Automotive,Median Base Pay,49684,
Atlanta,Industry,2018-10,Banking & Financial Services,Median Base Pay,54073,
Atlanta,Industry,2018-10,Beauty & Fitness,Median Base Pay,48305,
Atlanta,Industry,2018-10,Biotech & Pharmaceuticals,Median Base Pay,57103,
Atlanta,Industry,2018-10,Business Services,Median Base Pay,51682,
Atlanta,Industry,2018-10,Computer Software & Hardware,Median Base Pay,55598,
Atlanta,Industry,2018-10,Construction,Median Base Pay,53728,
Atlanta,Industry,2018-10,Consulting,Median Base Pay,55364,
Atlanta,Industry,2018-10,Consumer Electronics,Median Base Pay,48931,
Atlanta,Industry,2018-10,Consumer Services,Median Base Pay,48868,
Atlanta,Industry,2018-10,Education & Schools,Median Base Pay,50111,
Atlanta,Industry,2018-10,Energy & Utilities,Median Base Pay,58535,
Atlanta,Industry,2018-10,Facilities,Median Base Pay,51030,
Atlanta,Industry,2018-10,Farming & Agriculture,Median Base Pay,52860,
Atlanta,Industry,2018-10,Government,Median Base Pay,53875,
Atlanta,Industry,2018-10,Health Care & Hospitals,Median Base Pay,52778,
Atlanta,Industry,2018-10,Information Technology,Median Base Pay,53714,
Atlanta,Industry,2018-10,Insurance,Median Base Pay,53583,
Atlanta,Industry,2018-10,Internet & Tech,Median Base Pay,55587,
Atlanta,Industry,2018-10,Manufacturing,Median Base Pay,54840,
Atlanta,Industry,2018-10,Marketing & Advertising,Median Base Pay,51216,
Atlanta,Industry,2018-10,Media & Publishing,Median Base Pay,51928,
Atlanta,Industry,2018-10,Nonprofit,Median Base Pay,49807,
Atlanta,Industry,2018-10,Private Security,Median Base Pay,49134,
Atlanta,Industry,2018-10,Real Estate,Median Base Pay,51933,
Atlanta,Industry,2018-10,Recruiting & Staffing,Median Base Pay,50796,
Atlanta,Industry,2018-10,Restaurants & Bars,Median Base Pay,48839,
Atlanta,Industry,2018-10,Retail,Median Base Pay,49308,
Atlanta,Industry,2018-10,Supermarkets,Median Base Pay,50387,
Atlanta,Industry,2018-10,Telecommunications,Median Base Pay,52172,
Atlanta,Industry,2018-10,Transportation & Logistics,Median Base Pay,52824,
Atlanta,Industry,2018-10,Travel & Tourism,Median Base Pay,50041,
Atlanta,Industry,2018-10,Wholesale,Median Base Pay,52510,
Boston,Industry,2018-10,Accounting & Legal,Median Base Pay,61819,
Boston,Industry,2018-10,Aerospace & Defense,Median Base Pay,63766,
Boston,Industry,2018-10,Architecture & Civil Engineering,Median Base Pay,61264,
Boston,Industry,2018-10,Arts & Entertainment,Median Base Pay,53617,
Boston,Industry,2018-10,Automotive,Median Base Pay,55516,
Boston,Industry,2018-10,Banking & Financial Services,Median Base Pay,60420,
Boston,Industry,2018-10,Beauty & Fitness,Median Base Pay,53975,
Boston,Industry,2018-10,Biotech & Pharmaceuticals,Median Base Pay,63806,
Boston,Industry,2018-10,Business Services,Median Base Pay,57749,
Boston,Industry,2018-10,Computer Software & Hardware,Median Base Pay,62124,
Boston,Industry,2018-10,Construction,Median Base Pay,60036,
Boston,Industry,2018-10,Consulting,Median Base Pay,61863,
Boston,Industry,2018-10,Consumer Electronics,Median Base Pay,54675,
Boston,Industry,2018-10,Consumer Services,Median Base Pay,54605,
Boston,Industry,2018-10,Education & Schools,Median Base Pay,55994,
Boston,Industry,2018-10,Energy & Utilities,Median Base Pay,65406,
Boston,Industry,2018-10,Facilities,Median Base Pay,57020,
Boston,Industry,2018-10,Farming & Agriculture,Median Base Pay,59065,
Boston,Industry,2018-10,Government,Median Base Pay,60199,
Boston,Industry,2018-10,Health Care & Hospitals,Median Base Pay,58974,
Boston,Industry,2018-10,Information Technology,Median Base Pay,60019,
Boston,Industry,2018-10,Insurance,Median Base Pay,59873,
Boston,Industry,2018-10,Internet & Tech,Median Base Pay,62112,
Boston,Industry,2018-10,Manufacturing,Median Base Pay,61278,
Boston,Industry,2018-10,Marketing & Advertising,Median Base Pay,57228,
Boston,Industry,2018-10,Media & Publishing,Median Base Pay,58024,
Boston,Industry,2018-10,Nonprofit,Median Base Pay,55654,
Boston,Industry,2018-10,Private Security,Median Base Pay,54902,
Boston,Industry,2018-10,Real Estate,Median Base Pay,58029,
Boston,Industry,2018-10,Recruiting & Staffing,Median Base Pay,56759,
Boston,Industry,2018-10,Restaurants & Bars,Median Base Pay,54573,
Boston,Industry,2018-10,Retail,Median Base Pay,55097,
Boston,Industry,2018-10,Supermarkets,Median Base Pay,56301,
Boston,Industry,2018-10,Telecommunications,Median Base Pay,58296,
Boston,Industry,2018-10,Transportation & Logistics,Median Base Pay,59025,
Boston,Industry,2018-10,Travel & Tourism,Median Base Pay,55916,
Boston,Industry,2018-10,Wholesale,Median Base Pay,58675,
San Francisco,Industry,2018-10,Accounting & Legal,Median Base Pay,71511,
San Francisco,Industry,2018-10,Aerospace & Defense,Median Base Pay,73762,
San Francisco,Industry,2018-10,Architecture & Civil Engineering,Median Base Pay,70868,
San Francisco,Industry,2018-10,Arts & Entertainment,Median Base Pay,62022,
San Francisco,Industry,2018-10,Automotive,Median Base Pay,64219,
San Francisco,Industry,2018-10,Banking & Financial Services,Median Base Pay,69892,
San Francisco,Industry,2018-10,Beauty & Fitness,Median Base Pay,62437,
San Francisco,Industry,2018-10,Biotech & Pharmaceuticals,Median Base Pay,73809,
San Francisco,Industry,2018-10,Business Services,Median Base Pay,66802,
San Francisco,Industry,2018-10,Computer Software & Hardware,Median Base Pay,71863,
San Francisco,Industry,2018-10,Construction,Median Base Pay,69447,
San Francisco,Industry,2018-10,Consulting,Median Base Pay,71561,
San Francisco,Industry,2018-10,Consumer Electronics,Median Base Pay,63246,
San Francisco,Industry,2018-10,Consumer Services,Median Base Pay,63165,
San Francisco,Industry,2018-10,Education & Schools,Median Base Pay,64772,
San Francisco,Industry,2018-10,Energy & Utilities,Median Base Pay,75660,
San Francisco,Industry,2018-10,Facilities,Median Base Pay,65959,
San Francisco,Industry,2018-10,Farming & Agriculture,Median Base Pay,68325,
San Francisco,Industry,2018-10,Government,Median Base Pay,69636,
San Francisco,Industry,2018-10,Health Care & Hospitals,Median Base Pay,68219,
San Francisco,Industry,2018-10,Information Technology,Median Base Pay,69429,
San Francisco,Industry,2018-10,Insurance,Median Base Pay,69259,
San Francisco,Industry,2018-10,Internet & Tech,Median Base Pay,71850,
San Francisco,Industry,2018-10,Manufacturing,Median Base Pay,70884,
San Francisco,Industry,2018-10,Marketing & Advertising,Median Base Pay,66200,
San Francisco,Industry,2018-10,Media & Publishing,Median Base Pay,67120,
San Francisco,Industry,2018-10,Nonprofit,Median Base Pay,64379,
