Metro,Type,Month,Dimension,Measure,Value,YoY
Houston,Company Size,2017-12,1001-5000,Median Base Pay,54046,
Houston,Company Size,2017-12,<51,Median Base Pay,48988,
Houston,Company Size,2017-12,201-500,Median Base Pay,52026,
Houston,Company Size,2017-12,5000+,Median Base Pay,54981,
Houston,Company Size,2017-12,501-1000,Median Base Pay,52865,
Houston,Company Size,2017-12,51-200,Median Base Pay,51079,
Washington DC,Company Size,2017-12,1001-5000,Median Base Pay,58870,
Washington DC,Company Size,2017-12,<51,Median Base Pay,53361,
Washington DC,Company Size,2017-12,201-500,Median Base Pay,56671,
Washington DC,Company Size,2017-12,5000+,Median Base Pay,59889,
Washington DC,Company Size,2017-12,501-1000,Median Base Pay,57585,
Washington DC,Company Size,2017-12,51-200,Median Base Pay,55638,
Philadelphia,Company Size,2017-12,1001-5000,Median Base Pay,53980,
Philadelphia,Company Size,2017-12,<51,Median Base Pay,48928,
Philadelphia,Company Size,2017-12,201-500,Median Base Pay,51962,
Philadelphia,Company Size,2017-12,5000+,Median Base Pay,54914,
Philadelphia,Company Size,2017-12,501-1000,Median Base Pay,52801,
Philadelphia,Company Size,2017-12,51-200,Median Base Pay,51016,
Atlanta,Company Size,2017-12,1001-5000,Median Base Pay,52196,
Atlanta,Company Size,2017-12,<51,Median Base Pay,47311,
Atlanta,Company Size,2017-12,201-500,Median Base Pay,50246,
Atlanta,Company Size,2017-12,5000+,Median Base Pay,53099,
Atlanta,Company Size,2017-12,501-1000,Median Base Pay,51056,
Atlanta,Company Size,2017-12,51-200,Median Base Pay,49330,
Boston,Company Size,2017-12,1001-5000,Median Base Pay,58391,
Boston,Company Size,2017-12,<51,Median Base Pay,52926,
Boston,Company Size,2017-12,201-500,Median Base Pay,56209,
Boston,Company Size,2017-12,5000+,Median Base Pay,59401,
Boston,Company Size,2017-12,501-1000,Median Base Pay,57115,
Boston,Company Size,2017-12,51-200,Median Base Pay,55185,
San Francisco,Company Size,2017-12,1001-5000,Median Base Pay,68180,
San Francisco,Company Size,2017-12,<51,Median Base Pay,61799,
San Francisco,Company Size,2017-12,201-500,Median Base Pay,65632,
San Francisco,Company Size,2017-12,5000+,Median Base Pay,69360,
San Francisco,Company Size,2017-12,501-1000,Median Base Pay,66691,
San Francisco,Company Size,2017-12,51-200,Median Base Pay,64437,
Seattle,Company Size,2017-12,1001-5000,Median Base Pay,59601,
Seattle,Company Size,2017-12,<51,Median Base Pay,54022,
Seattle,Company Size,2017-12,201-500,Median Base Pay,57373,
Seattle,Company Size,2017-12,5000+,Median Base Pay,60632,
Seattle,Company Size,2017-12,501-1000,Median Base Pay,58299,
Seattle,Company Size,2017-12,51-200,Median Base Pay,56328,
National,Industry,2017-12,Accounting & Legal,Median Base Pay,51850,
National,Industry,2017-12,Aerospace & Defense,Median Base Pay,53958,
National,Industry,2017-12,Architecture & Civil Engineering,Median Base Pay,51687,
National,Industry,2017-12,Arts & Entertainment,Median Base Pay,46421,
National,Industry,2017-12,Automotive,Median Base Pay,47149,
National,Industry,2017-12,Banking & Financial Services,Median Base Pay,50917,
National,Industry,2017-12,Beauty & Fitness,Median Base Pay,46069,
National,Industry,2017-12,Biotech & Pharmaceuticals,Median Base Pay,53564,
National,Industry,2017-12,Business Services,Median Base Pay,48556,
National,Industry,2017-12,Computer Software & Hardware,Median Base Pay,52759,
National,Industry,2017-12,Construction,Median Base Pay,51470,
National,Industry,2017-12,Consulting,Median Base Pay,52500,
National,Industry,2017-12,Consumer Electronics,Median Base Pay,45485,
National,Industry,2017-12,Consumer Services,Median Base Pay,45738,
National,Industry,2017-12,Education & Schools,Median Base Pay,47332,
National,Industry,2017-12,Energy & Utilities,Median Base Pay,55297,
National,Industry,2017-12,Facilities,Median Base Pay,47082,
National,Industry,2017-12,Farming & Agriculture,Median Base Pay,50953,
National,Industry,2017-12,Government,Median Base Pay,50948,
National,Industry,2017-12,Health Care & Hospitals,Median Base Pay,50062,
National,Industry,2017-12,Information Technology,Median Base Pay,51813,
National,Industry,2017-12,Insurance,Median Base Pay,51478,
National,Industry,2017-12,Internet & Tech,Median Base Pay,51688,
National,Industry,2017-12,Manufacturing,Median Base Pay,51948,
National,Industry,2017-12,Marketing & Advertising,Median Base Pay,48586,
National,Industry,2017-12,Media & Publishing,Median Base Pay,49887,
National,Industry,2017-12,Nonprofit,Median Base Pay,48538,
National,Industry,2017-12,Private Security,Median Base Pay,46894,
National,Industry,2017-12,Real Estate,Median Base Pay,49313,
National,Industry,2017-12,Recruiting & Staffing,Median Base Pay,49176,
National,Industry,2017-12,Restaurants & Bars,Median Base Pay,47169,
National,Industry,2017-12,Retail,Median Base Pay,47194,
National,Industry,2017-12,Supermarkets,Median Base Pay,47928,
National,Industry,2017-12,Telecommunications,Median Base Pay,49967,
National,Industry,2017-12,Transportation & Logistics,Median Base Pay,49959,
National,Industry,2017-12,Travel & Tourism,Median Base Pay,48219,
National,Industry,2017-12,Wholesale,Median Base Pay,50269,
New York City,Industry,2017-12,Accounting & Legal,Median Base Pay,61932,
New York City,Industry,2017-12,Aerospace & Defense,Median Base Pay,64449,
New York City,Industry,2017-12,Architecture & Civil Engineering,Median Base Pay,61737,
New York City,Industry,2017-12,Arts & Entertainment,Median Base Pay,55447,
New York City,Industry,2017-12,Automotive,Median Base Pay,56316,
New York City,Industry,2017-12,Banking & Financial Services,Median Base Pay,60817,
New York City,Industry,2017-12,Beauty & Fitness,Median Base Pay,55026,
New York City,Industry,2017-12,Biotech & Pharmaceuticals,Median Base Pay,63979,
New York City,Industry,2017-12,Business Services,Median Base Pay,57997,
New York City,Industry,2017-12,Computer Software & Hardware,Median Base Pay,63018,
New York City,Industry,2017-12,Construction,Median Base Pay,61477,
New York City,Industry,2017-12,Consulting,Median Base Pay,62708,
New York City,Industry,2017-12,Consumer Electronics,Median Base Pay,54328,
New York City,Industry,2017-12,Consumer Services,Median Base Pay,54631,
New York City,Industry,2017-12,Education & Schools,Median Base Pay,56535,
New York City,Industry,2017-12,Energy & Utilities,Median Base Pay,66049,
New York City,Industry,2017-12,Facilities,Median Base Pay,56236,
New York City,Industry,2017-12,Farming & Agriculture,Median Base Pay,60860,
New York City,Industry,2017-12,Government,Median Base Pay,60854,
New York City,Industry,2017-12,Health Care & Hospitals,Median Base Pay,59795,
New York City,Industry,2017-12,Information Technology,Median Base Pay,61888,
New York City,Industry,2017-12,Insurance,Median Base Pay,61488,
New York City,Industry,2017-12,Internet & Tech,Median Base Pay,61738,
New York City,Industry,2017-12,Manufacturing,Median Base Pay,62048,
New York City,Industry,2017-12,Marketing & Advertising,Median Base Pay,58033,
New York City,Industry,2017-12,Media & Publishing,Median Base Pay,59587,
New York City,Industry,2017-12,Nonprofit,Median Base Pay,57975,
New York City,Industry,2017-12,Private Security,Median Base Pay,56012,
New York City,Industry,2017-12,Real Estate,Median Base Pay,58901,
New York City,Industry,2017-12,Recruiting & Staffing,Median Base Pay,58737,
New York City,Industry,2017-12,Restaurants & Bars,Median Base Pay,56340,
New York City,Industry,2017-12,Retail,Median Base Pay,56370,
New York City,Industry,2017-12,Supermarkets,Median Base Pay,57247,
New York City,Industry,2017-12,Telecommunications,Median Base Pay,59683,
New York City,Industry,2017-12,Transportation & Logistics,Median Base Pay,59673,
New York City,Industry,2017-12,Travel & Tourism,Median Base Pay,57595,
New York City,Industry,2017-12,Wholesale,Median Base Pay,60044,
Los Angeles,Industry,2017-12,Accounting & Legal,Median Base Pay,60172,
Los Angeles,Industry,2017-12,Aerospace & Defense,Median Base Pay,62618,
Los Angeles,Industry,2017-12,Architecture & Civil Engineering,Median Base Pay,59983,
Los Angeles,Industry,2017-12,Arts & Entertainment,Median Base Pay,53872,
Los Angeles,Industry,2017-12,Automotive,Median Base Pay,54716,
Los Angeles,Industry,2017-12,Banking & Financial Services,Median Base Pay,59089,
Los Angeles,Industry,2017-12,Beauty & Fitness,Median Base Pay,53463,
Los Angeles,Industry,2017-12,Biotech & Pharmaceuticals,Median Base Pay,62161,
Los Angeles,Industry,2017-12,Business Services,Median Base Pay,56350,
Los Angeles,Industry,2017-12,Computer Software & Hardware,Median Base Pay,61227,
Los Angeles,Industry,2017-12,Construction,Median Base Pay,59730,
Los Angeles,Industry,2017-12,Consulting,Median Base Pay,60926,
Los Angeles,Industry,2017-12,Consumer Electronics,Median Base Pay,52785,
Los Angeles,Industry,2017-12,Consumer Services,Median Base Pay,53079,
Los Angeles,Industry,2017-12,Education & Schools,Median Base Pay,54929,
Los Angeles,Industry,2017-12,Energy & Utilities,Median Base Pay,64172,
Los Angeles,Industry,2017-12,Facilities,Median Base Pay,54639,
Los Angeles,Industry,2017-12,Farming & Agriculture,Median Base Pay,59131,
Los Angeles,Industry,2017-12,Government,Median Base Pay,59126,
Los Angeles,Industry,2017-12,Health Care & Hospitals,Median Base Pay,58096,
Los Angeles,Industry,2017-12,Information Technology,Median Base Pay,60129,
Los Angeles,Industry,2017-12,Insurance,Median Base Pay,59741,
Los Angeles,Industry,2017-12,Internet & Tech,Median Base Pay,59984,
Los Angeles,Industry,2017-12,Manufacturing,Median Base Pay,60286,
Los Angeles,Industry,2017-12,Marketing & Advertising,Median Base Pay,56384,
Los Angeles,Industry,2017-12,Media & Publishing,Median Base Pay,57894,
Los Angeles,Industry,2017-12,Nonprofit,Median Base Pay,56328,
Los Angeles,Industry,2017-12,Private Security,Median Base Pay,54420,
Los Angeles,Industry,2017-12,Real Estate,Median Base Pay,57228,
Los Angeles,Industry,2017-12,Recruiting & Staffing,Median Base Pay,57069,
Los Angeles,Industry,2017-12,Restaurants & Bars,Median Base Pay,54739,
Los Angeles,Industry,2017-12,Retail,Median Base Pay,54769,
Los Angeles,Industry,2017-12,Supermarkets,Median Base Pay,55621,
Los Angeles,Industry,2017-12,Telecommunications,Median Base Pay,57987,
Los Angeles,Industry,2017-12,Transportation & Logistics,Median Base Pay,57978,
Los Angeles,Industry,2017-12,Travel & Tourism,Median Base Pay,55959,
Los Angeles,Industry,2017-12,Wholesale,Median Base Pay,58338,
Chicago,Industry,2017-12,Accounting & Legal,Median Base Pay,55614,
Chicago,Industry,2017-12,Aerospace & Defense,Median Base Pay,57874,
Chicago,Industry,2017-12,Architecture & Civil Engineering,Median Base Pay,55439,
Chicago,Industry,2017-12,Arts & Entertainment,Median Base Pay,49791,
Chicago,Industry,2017-12,Automotive,Median Base Pay,50571,
Chicago,Industry,2017-12,Banking & Financial Services,Median Base Pay,54613,
Chicago,Industry,2017-12,Beauty & Fitness,Median Base Pay,49413,
Chicago,Industry,2017-12,Biotech & Pharmaceuticals,Median Base Pay,57452,
Chicago,Industry,2017-12,Business Services,Median Base Pay,52081,
Chicago,Industry,2017-12,Computer Software & Hardware,Median Base Pay,56589,
Chicago,Industry,2017-12,Construction,Median Base Pay,55206,
Chicago,Industry,2017-12,Consulting,Median Base Pay,56311,
Chicago,Industry,2017-12,Consumer Electronics,Median Base Pay,48786,
Chicago,Industry,2017-12,Consumer Services,Median Base Pay,49058,
Chicago,Industry,2017-12,Education & Schools,Median Base Pay,50767,
Chicago,Industry,2017-12,Energy & Utilities,Median Base Pay,59311,
Chicago,Industry,2017-12,Facilities,Median Base Pay,50499,
Chicago,Industry,2017-12,Farming & Agriculture,Median Base Pay,54651,
Chicago,Industry,2017-12,Government,Median Base Pay,54646,
Chicago,Industry,2017-12,Health Care & Hospitals,Median Base Pay,53695,
Chicago,Industry,2017-12,Information Technology,Median Base Pay,55574,
Chicago,Industry,2017-12,Insurance,Median Base Pay,55215,
Chicago,Industry,2017-12,Internet & Tech,Median Base Pay,55440,
Chicago,Industry,2017-12,Manufacturing,Median Base Pay,55719,
Chicago,Industry,2017-12,Marketing & Advertising,Median Base Pay,52113,
Chicago,Industry,2017-12,Media & Publishing,Median Base Pay,53508,
Chicago,Industry,2017-12,Nonprofit,Median Base Pay,52061,
Chicago,Industry,2017-12,Private Security,Median Base Pay,50298,
Chicago,Industry,2017-12,Real Estate,Median Base Pay,52892,
Chicago,Industry,2017-12,Recruiting & Staffing,Median Base Pay,52745,
Chicago,Industry,2017-12,Restaurants & Bars,Median Base Pay,50592,
Chicago,Industry,2017-12,Retail,Median Base Pay,50620,
Chicago,Industry,2017-12,Supermarkets,Median Base Pay,51407,
Chicago,Industry,2017-12,Telecommunications,Median Base Pay,53594,
Chicago,Industry,2017-12,Transportation & Logistics,Median Base Pay,53586,
Chicago,Industry,2017-12,Travel & Tourism,Median Base Pay,51720,
Chicago,Industry,2017-12,Wholesale,Median Base Pay,53918,
Houston,Industry,2017-12,Accounting & Legal,Median Base Pay,54998,
Houston,Industry,2017-12,Aerospace & Defense,Median Base Pay,57233,
Houston,Industry,2017-12,Architecture & Civil Engineering,Median Base Pay,54825,
Houston,Industry,2017-12,Arts & Entertainment,Median Base Pay,49239,
Houston,Industry,2017-12,Automotive,Median Base Pay,50011,
Houston,Industry,2017-12,Banking & Financial Services,Median Base Pay,54008,
Houston,Industry,2017-12,Beauty & Fitness,Median Base Pay,48865,
Houston,Industry,2017-12,Biotech & Pharmaceuticals,Median Base Pay,56816,
Houston,Industry,2017-12,Business Services,Median Base Pay,51504,
Houston,Industry,2017-12,Computer Software & Hardware,Median Base Pay,55962,
Houston,Industry,2017-12,Construction,Median Base Pay,54594,
Houston,Industry,2017-12,Consulting,Median Base Pay,55687,
Houston,Industry,2017-12,Consumer Electronics,Median Base Pay,48246,
Houston,Industry,2017-12,Consumer Services,Median Base Pay,48514,
Houston,Industry,2017-12,Education & Schools,Median Base Pay,50205,
Houston,Industry,2017-12,Energy & Utilities,Median Base Pay,58654,
Houston,Industry,2017-12,Facilities,Median Base Pay,49940,
Houston,Industry,2017-12,Farming & Agriculture,Median Base Pay,54046,
Houston,Industry,2017-12,Government,Median Base Pay,54041,
Houston,Industry,2017-12,Health Care & Hospitals,Median Base Pay,53101,
Houston,Industry,2017-12,Information Technology,Median Base Pay,54959,
Houston,Industry,2017-12,Insurance,Median Base Pay,54603,
Houston,Industry,2017-12,Internet & Tech,Median Base Pay,54826,
Houston,Industry,2017-12,Manufacturing,Median Base Pay,55101,
Houston,Industry,2017-12,Marketing & Advertising,Median Base Pay,51536,
Houston,Industry,2017-12,Media & Publishing,Median Base Pay,52916,
Houston,Industry,2017-12,Nonprofit,Median Base Pay,51484,
Houston,Industry,2017-12,Private Security,Median Base Pay,49741,
Houston,Industry,2017-12,Real Estate,Median Base Pay,52307,
Houston,Industry,2017-12,Recruiting & Staffing,Median Base Pay,52161,
Houston,Industry,2017-12,Restaurants & Bars,Median Base Pay,50032,
Houston,Industry,2017-12,Retail,Median Base Pay,50059,
Houston,Industry,2017-12,Supermarkets,Median Base Pay,50838,
Houston,Industry,2017-12,Telecommunications,Median Base Pay,53001,
Houston,Industry,2017-12,Transportation & Logistics,Median Base Pay,52992,
Houston,Industry,2017-12,Travel & Tourism,Median Base Pay,51147,
Houston,Industry,2017-12,Wholesale,Median Base Pay,53321,
Washington DC,Industry,2017-12,Accounting & Legal,Median Base Pay,59907,
Washington DC,Industry,2017-12,Aerospace & Defense,Median Base Pay,62342,
Washington DC,Industry,2017-12,Architecture & Civil Engineering,Median Base Pay,59719,
Washington DC,Industry,2017-12,Arts & Entertainment,Median Base Pay,53635,
Washington DC,Industry,2017-12,Automotive,Median Base Pay,54476,
Washington DC,Industry,2017-12,Banking & Financial Services,Median Base Pay,58829,
Washington DC,Industry,2017-12,Beauty & Fitness,Median Base Pay,53228,
Washington DC,Industry,2017-12,Biotech & Pharmaceuticals,Median Base Pay,61888,
Washington DC,Industry,2017-12,Business Services,Median Base Pay,56102,
Washington DC,Industry,2017-12,Computer Software & Hardware,Median Base Pay,60958,
Washington DC,Industry,2017-12,Construction,Median Base Pay,59468,
Washington DC,Industry,2017-12,Consulting,Median Base Pay,60658,
Washington DC,Industry,2017-12,Consumer Electronics,Median Base Pay,52553,
Washington DC,Industry,2017-12,Consumer Services,Median Base Pay,52845,
Washington DC,Industry,2017-12,Education & Schools,Median Base Pay,54687,
Washington DC,Industry,2017-12,Energy & Utilities,Median Base Pay,63890,
Washington DC,Industry,2017-12,Facilities,Median Base Pay,54398,
Washington DC,Industry,2017-12,Farming & Agriculture,Median Base Pay,58870,
Washington DC,Industry,2017-12,Government,Median Base Pay,58865,
Washington DC,Industry,2017-12,Health Care & Hospitals,Median Base Pay,57841,
Washington DC,Industry,2017-12,Information Technology,Median Base Pay,59865,
Washington DC,Industry,2017-12,Insurance,Median Base Pay,59478,
Washington DC,Industry,2017-12,Internet & Tech,Median Base Pay,59721,
Washington DC,Industry,2017-12,Manufacturing,Median Base Pay,60020,
Washington DC,Industry,2017-12,Marketing & Advertising,Median Base Pay,56136,
Washington DC,Industry,2017-12,Media & Publishing,Median Base Pay,57639,
Washington DC,Industry,2017-12,Nonprofit,Median Base Pay,56080,
Washington DC,Industry,2017-12,Private Security,Median Base Pay,54181,
Washington DC,Industry,2017-12,Real Estate,Median Base Pay,56976,
Washington DC,Industry,2017-12,Recruiting & Staffing,Median Base Pay,56818,
Washington DC,Industry,2017-12,Restaurants & Bars,Median Base Pay,54498,
Washington DC,Industry,2017-12,Retail,Median Base Pay,54528,
Washington DC,Industry,2017-12,Supermarkets,Median Base Pay,55376,
Washington DC,Industry,2017-12,Telecommunications,Median Base Pay,57732,
Washington DC,Industry,2017-12,Transportation & Logistics,Median Base Pay,57723,
Washington DC,Industry,2017-12,Travel & Tourism,Median Base Pay,55712,
Washington DC,Industry,2017-12,Wholesale,Median Base Pay,58081,
Philadelphia,Industry,2017-12,Accounting & Legal,Median Base Pay,54930,
Philadelphia,Industry,2017-12,Aerospace & Defense,Median Base Pay,57163,
Philadelphia,Industry,2017-12,Architecture & Civil Engineering,Median Base Pay,54758,
Philadelphia,Industry,2017-12,Arts & Entertainment,Median Base Pay,49179,
Philadelphia,Industry,2017-12,Automotive,Median Base Pay,49950,
Philadelphia,Industry,2017-12,Banking & Financial Services,Median Base Pay,53942,
Philadelphia,Industry,2017-12,Beauty & Fitness,Median Base Pay,48805,
Philadelphia,Industry,2017-12,Biotech & Pharmaceuticals,Median Base Pay,56746,
Philadelphia,Industry,2017-12,Business Services,Median Base Pay,51441,
Philadelphia,Industry,2017-12,Computer Software & Hardware,Median Base Pay,55894,
Philadelphia,Industry,2017-12,Construction,Median Base Pay,54527,
Philadelphia,Industry,2017-12,Consulting,Median Base Pay,55619,
Philadelphia,Industry,2017-12,Consumer Electronics,Median Base Pay,48187,
Philadelphia,Industry,2017-12,Consumer Services,Median Base Pay,48455,
Philadelphia,Industry,2017-12,Education & Schools,Median Base Pay,50143,
Philadelphia,Industry,2017-12,Energy & Utilities,Median Base Pay,58582,
Philadelphia,Industry,2017-12,Facilities,Median Base Pay,49879,
Philadelphia,Industry,2017-12,Farming & Agriculture,Median Base Pay,53979,
Philadelphia,Industry,2017-12,Government,Median Base Pay,53975,
Philadelphia,Industry,2017-12,Health Care & Hospitals,Median Base Pay,53035,
Philadelphia,Industry,2017-12,Information Technology,Median Base Pay,54891,
Philadelphia,Industry,2017-12,Insurance,Median Base Pay,54537,
Philadelphia,Industry,2017-12,Internet & Tech,Median Base Pay,54759,
Philadelphia,Industry,2017-12,Manufacturing,Median Base Pay,55034,
Philadelphia,Industry,2017-12,Marketing & Advertising,Median Base Pay,51472,
Philadelphia,Industry,2017-12,Media & Publishing,Median Base Pay,52851,
Philadelphia,Industry,2017-12,Nonprofit,Median Base Pay,51421,
Philadelphia,Industry,2017-12,Private Security,Median Base Pay,49680,
Philadelphia,Industry,2017-12,Real Estate,Median Base Pay,52242,
Philadelphia,Industry,2017-12,Recruiting & Staffing,Median Base Pay,52097,
Philadelphia,Industry,2017-12,Restaurants & Bars,Median Base Pay,49971,
Philadelphia,Industry,2017-12,Retail,Median Base Pay,49998,
Philadelphia,Industry,2017-12,Supermarkets,Median Base Pay,50776,
Philadelphia,Industry,2017-12,Telecommunications,Median Base Pay,52936,
Philadelphia,Industry,2017-12,Transportation & Logistics,Median Base Pay,52927,
Philadelphia,Industry,2017-12,Travel & Tourism,Median Base Pay,51084,
Philadelphia,Industry,2017-12,Wholesale,Median Base Pay,53256,
Atlanta,Industry,2017-12,Accounting & Legal,Median Base Pay,53115,
Atlanta,Industry,2017-12,Aerospace & Defense,Median Base Pay,55274,
Atlanta,Industry,2017-12,Architecture & Civil Engineering,Median Base Pay,52948,
Atlanta,Industry,2017-12,Arts & Entertainment,Median Base Pay,47554,
Atlanta,Industry,2017-12,Automotive,Median Base Pay,48299,
Atlanta,Industry,2017-12,Banking & Financial Services,Median Base Pay,52159,
Atlanta,Industry,2017-12,Beauty & Fitness,Median Base Pay,47193,
Atlanta,Industry,2017-12,Biotech & Pharmaceuticals,Median Base Pay,54871,
Atlanta,Industry,2017-12,Business Services,Median Base Pay,49741,
Atlanta,Industry,2017-12,Computer Software & Hardware,Median Base Pay,54047,
Atlanta,Industry,2017-12,Construction,Median Base Pay,52725,
Atlanta,Industry,2017-12,Consulting,Median Base Pay,53781,
Atlanta,Industry,2017-12,Consumer Electronics,Median Base Pay,46594,
Atlanta,Industry,2017-12,Consumer Services,Median Base Pay,46854,
Atlanta,Industry,2017-12,Education & Schools,Median Base Pay,48487,
Atlanta,Industry,2017-12,Energy & Utilities,Median Base Pay,56646,
Atlanta,Industry,2017-12,Facilities,Median Base Pay,48231,
Atlanta,Industry,2017-12,Farming & Agriculture,Median Base Pay,52196,
Atlanta,Industry,2017-12,Government,Median Base Pay,52191,
Atlanta,Industry,2017-12,Health Care & Hospitals,Median Base Pay,51283,
Atlanta,Industry,2017-12,Information Technology,Median Base Pay,53077,
Atlanta,Industry,2017-12,Insurance,Median Base Pay,52734,
Atlanta,Industry,2017-12,Internet & Tech,Median Base Pay,52950,
Atlanta,Industry,2017-12,Manufacturing,Median Base Pay,53215,
Atlanta,Industry,2017-12,Marketing & Advertising,Median Base Pay,49772,
Atlanta,Industry,2017-12,Media & Publishing,Median Base Pay,51104,
Atlanta,Industry,2017-12,Nonprofit,Median Base Pay,49722,
Atlanta,Industry,2017-12,Private Security,Median Base Pay,48038,
Atlanta,Industry,2017-12,Real Estate,Median Base Pay,50516,
Atlanta,Industry,2017-12,Recruiting & Staffing,Median Base Pay,50376,
Atlanta,Industry,2017-12,Restaurants & Bars,Median Base Pay,48319,
Atlanta,Industry,2017-12,Retail,Median Base Pay,48346,
Atlanta,Industry,2017-12,Supermarkets,Median Base Pay,49098,
Atlanta,Industry,2017-12,Telecommunications,Median Base Pay,51186,
Atlanta,Industry,2017-12,Transportation & Logistics,Median Base Pay,51178,
Atlanta,Industry,2017-12,Travel & Tourism,Median Base Pay,49396,
Atlanta,Industry,2017-12,Wholesale,Median Base Pay,51496,
Boston,Industry,2017-12,Accounting & Legal,Median Base Pay,59419,
Boston,Industry,2017-12,Aerospace & Defense,Median Base Pay,61834,
Boston,Industry,2017-12,Architecture & Civil Engineering,Median Base Pay,59232,
Boston,Industry,2017-12,Arts & Entertainment,Median Base Pay,53198,
Boston,Industry,2017-12,Automotive,Median Base Pay,54032,
Boston,Industry,2017-12,Banking & Financial Services,Median Base Pay,58350,
Boston,Industry,2017-12,Beauty & Fitness,Median Base Pay,52794,
Boston,Industry,2017-12,Biotech & Pharmaceuticals,Median Base Pay,61384,
Boston,Industry,2017-12,Business Services,Median Base Pay,55645,
Boston,Industry,2017-12,Computer Software & Hardware,Median Base Pay,60461,
Boston,Industry,2017-12,Construction,Median Base Pay,58983,
Boston,Industry,2017-12,Consulting,Median Base Pay,60164,
Boston,Industry,2017-12,Consumer Electronics,Median Base Pay,52124,
Boston,Industry,2017-12,Consumer Services,Median Base Pay,52414,
Boston,Industry,2017-12,Education & Schools,Median Base Pay,54241,
Boston,Industry,2017-12,Energy & Utilities,Median Base Pay,63369,
Boston,Industry,2017-12,Facilities,Median Base Pay,53955,
Boston,Industry,2017-12,Farming & Agriculture,Median Base Pay,58391,
Boston,Industry,2017-12,Government,Median Base Pay,58386,
Boston,Industry,2017-12,Health Care & Hospitals,Median Base Pay,57369,
Boston,Industry,2017-12,Information Technology,Median Base Pay,59377,
Boston,Industry,2017-12,Insurance,Median Base Pay,58993,
Boston,Industry,2017-12,Internet & Tech,Median Base Pay,59234,
Boston,Industry,2017-12,Manufacturing,Median Base Pay,59531,
Boston,Industry,2017-12,Marketing & Advertising,Median Base Pay,55679,
Boston,Industry,2017-12,Media & Publishing,Median Base Pay,57170,
Boston,Industry,2017-12,Nonprofit,Median Base Pay,55623,
Boston,Industry,2017-12,Private Security,Median Base Pay,53739,
Boston,Industry,2017-12,Real Estate,Median Base Pay,56512,
Boston,Industry,2017-12,Recruiting & Staffing,Median Base Pay,56355,
Boston,Industry,2017-12,Restaurants & Bars,Median Base Pay,54054,
Boston,Industry,2017-12,Retail,Median Base Pay,54083,
Boston,Industry,2017-12,Supermarkets,Median Base Pay,54925,
Boston,Industry,2017-12,Telecommunications,Median Base Pay,57261,
Boston,Industry,2017-12,Transportation & Logistics,Median Base Pay,57252,
Boston,Industry,2017-12,Travel & Tourism,Median Base Pay,55258,
Boston,Industry,2017-12,Wholesale,Median Base Pay,57608,
San Francisco,Industry,2017-12,Accounting & Legal,Median Base Pay,69381,
San Francisco,Industry,2017-12,Aerospace & Defense,Median Base Pay,72201,
San Francisco,Industry,2017-12,Architecture & Civil Engineering,Median Base Pay,69163,
San Francisco,Industry,2017-12,Arts & Entertainment,Median Base Pay,62116,
San Francisco,Industry,2017-12,Automotive,Median Base Pay,63090,
San Francisco,Industry,2017-12,Banking & Financial Services,Median Base Pay,68132,
San Francisco,Industry,2017-12,Beauty & Fitness,Median Base Pay,61645,
San Francisco,Industry,2017-12,Biotech & Pharmaceuticals,Median Base Pay,71675,
San Francisco,Industry,2017-12,Business Services,Median Base Pay,64974,
San Francisco,Industry,2017-12,Computer Software & Hardware,Median Base Pay,70598,
San Francisco,Industry,2017-12,Construction,Median Base Pay,68872,
San Francisco,Industry,2017-12,Consulting,Median Base Pay,70251,
San Francisco,Industry,2017-12,Consumer Electronics,Median Base Pay,60863,
San Francisco,Industry,2017-12,Consumer Services,Median Base Pay,61202,
San Francisco,Industry,2017-12,Education & Schools,Median Base Pay,63335,
San Francisco,Industry,2017-12,Energy & Utilities,Median Base Pay,73993,
San Francisco,Industry,2017-12,Facilities,Median Base Pay,63000,
San Francisco,Industry,2017-12,Farming & Agriculture,Median Base Pay,68180,
San Francisco,Industry,2017-12,Government,Median Base Pay,68174,
San Francisco,Industry,2017-12,Health Care & Hospitals,Median Base Pay,66988,
San Francisco,Industry,2017-12,Information Technology,Median Base Pay,69332,
San Francisco,Industry,2017-12,Insurance,Median Base Pay,68884,
San Francisco,Industry,2017-12,Internet & Tech,Median Base Pay,69165,
San Francisco,Industry,2017-12,Manufacturing,Median Base Pay,69512,
San Francisco,Industry,2017-12,Marketing & Advertising,Median Base Pay,65013,
San Francisco,Industry,2017-12,Media & Publishing,Median Base Pay,66754,
San Francisco,Industry,2017-12,Nonprofit,Median Base Pay,64948,
San Francisco,Industry,2017-12,Private Security,Median Base Pay,62749,
San Francisco,Industry,2017-12,Real Estate,Median Base Pay,65986,
San Francisco,Industry,2017-12,Recruiting & Staffing,Median Base Pay,65803,
San Francisco,Industry,2017-12,Restaurants & Bars,Median Base Pay,63116,
San Francisco,Industry,2017-12,Retail,Median Base Pay,63150,
San Francisco,Industry,2017-12,Supermarkets,Median Base Pay,64133,
San Francisco,Industry,2017-12,Telecommunications,Median Base Pay,66861,
San Francisco,Industry,2017-12,Transportation & Logistics,Median Base Pay,66851,
San Francisco,Industry,2017-12,Travel & Tourism,Median Base Pay,64523,
San Francisco,Industry,2017-12,Wholesale,Median Base Pay,67266,
Seattle,Industry,2017-12,Accounting & Legal,Median Base Pay,60650,
